No,year,month,day,hour,pm2.5,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir
39651,2023,7,11,2,53.0,18,23.0,998.0,cv,1.78,0,0
39652,2023,7,11,3,58.0,18,22.0,999.0,NE,0.89,0,0
39653,2023,7,11,4,58.0,19,22.0,999.0,NE,2.68,0,0
39654,2023,7,11,5,64.0,18,23.0,1000.0,NW,1.79,0,0
39655,2023,7,11,6,61.0,18,23.0,1000.0,NW,4.92,0,0
39656,2023,7,11,7,41.0,15,28.0,1000.0,NW,8.94,0,0
39657,2023,7,11,8,35.0,14,29.0,1001.0,NE,4.02,0,0
39658,2023,7,11,9,18.0,13,31.0,1001.0,NE,8.04,0,0
39659,2023,7,11,10,11.0,13,32.0,1001.0,NE,11.17,0,0
39660,2023,7,11,11,13.0,14,33.0,1000.0,cv,0.89,0,0
39661,2023,7,11,12,12.0,14,34.0,1000.0,NE,3.13,0,0
39662,2023,7,11,13,9.0,14,35.0,999.0,SE,3.13,0,0
39663,2023,7,11,14,9.0,14,36.0,999.0,NE,4.92,0,0
39664,2023,7,11,15,16.0,12,34.0,999.0,NW,4.02,0,0
39665,2023,7,11,16,13.0,13,35.0,999.0,NE,3.13,0,0
39666,2023,7,11,17,16.0,13,35.0,999.0,cv,0.89,0,0
39667,2023,7,11,18,9.0,14,34.0,999.0,SE,1.79,0,0
39668,2023,7,11,19,18.0,14,32.0,999.0,SE,4.92,0,0
39669,2023,7,11,20,28.0,16,28.0,1000.0,cv,0.89,0,0
39670,2023,7,11,21,32.0,17,27.0,1000.0,cv,1.78,0,0
39671,2023,7,11,22,33.0,17,27.0,1001.0,cv,2.67,0,0
39672,2023,7,11,23,35.0,18,26.0,1001.0,cv,3.56,0,0
39673,2023,7,12,0,46.0,14,28.0,1002.0,NE,3.13,0,0
39674,2023,7,12,1,19.0,14,27.0,1002.0,cv,0.89,0,0
39675,2023,7,12,2,21.0,16,24.0,1002.0,NE,1.79,0,0
39676,2023,7,12,3,9.0,13,26.0,1003.0,NE,5.81,0,0
39677,2023,7,12,4,12.0,11,26.0,1003.0,NE,9.83,0,0
39678,2023,7,12,5,9.0,12,24.0,1003.0,NE,13.85,0,0
39679,2023,7,12,6,10.0,12,25.0,1003.0,NE,16.98,0,0
39680,2023,7,12,7,12.0,13,26.0,1004.0,NE,21.0,0,0
39681,2023,7,12,8,10.0,12,27.0,1004.0,NE,25.02,0,0
39682,2023,7,12,9,10.0,12,28.0,1004.0,NE,29.04,0,0
39683,2023,7,12,10,9.0,12,30.0,1004.0,NE,33.96,0,0
39684,2023,7,12,11,7.0,12,31.0,1004.0,NE,37.98,0,0
39685,2023,7,12,12,6.0,11,32.0,1003.0,NE,42.0,0,0
39686,2023,7,12,13,,11,33.0,1002.0,NE,45.13,0,0
39687,2023,7,12,14,,10,33.0,1001.0,SE,3.13,0,0
39688,2023,7,12,15,,10,34.0,1001.0,SE,7.15,0,0
39689,2023,7,12,16,,10,34.0,1000.0,SE,10.28,0,0
39690,2023,7,12,17,,10,34.0,1000.0,SE,13.41,0,0
39691,2023,7,12,18,12.0,11,33.0,1000.0,SE,15.2,0,0
39692,2023,7,12,19,17.0,12,31.0,1000.0,SE,18.33,0,0
39693,2023,7,12,20,16.0,12,29.0,1001.0,SE,20.12,0,0
39694,2023,7,12,21,19.0,11,30.0,1002.0,cv,1.79,0,0
39695,2023,7,12,22,22.0,12,31.0,1002.0,SE,1.79,0,0
39696,2023,7,12,23,20.0,15,27.0,1003.0,SE,3.58,0,0
39697,2023,7,13,0,36.0,16,24.0,1003.0,SE,4.47,0,0
39698,2023,7,13,1,35.0,15,23.0,1002.0,NW,3.13,0,0
39699,2023,7,13,2,30.0,15,25.0,1002.0,NE,3.13,0,0
39700,2023,7,13,3,13.0,15,22.0,1003.0,NW,3.13,0,0
39701,2023,7,13,4,19.0,14,21.0,1003.0,NW,6.26,0,0
39702,2023,7,13,5,20.0,14,22.0,1003.0,NE,3.13,0,0
39703,2023,7,13,6,18.0,15,25.0,1003.0,cv,0.89,0,0
39704,2023,7,13,7,17.0,14,26.0,1004.0,NW,4.02,0,0
39705,2023,7,13,8,17.0,13,28.0,1004.0,NW,7.15,0,0
39706,2023,7,13,9,10.0,14,29.0,1004.0,NE,3.13,0,0
39707,2023,7,13,10,13.0,13,32.0,1003.0,NW,3.13,0,0
39708,2023,7,13,11,13.0,13,34.0,1003.0,NW,6.26,0,0
39709,2023,7,13,12,10.0,12,34.0,1002.0,NW,9.39,0,0
39710,2023,7,13,13,10.0,11,35.0,1001.0,cv,3.13,0,0
39711,2023,7,13,14,12.0,12,36.0,1001.0,cv,4.92,0,0
39712,2023,7,13,15,11.0,12,36.0,1000.0,cv,6.71,0,0
39713,2023,7,13,16,9.0,14,31.0,1001.0,NW,11.18,0,1
39714,2023,7,13,17,20.0,12,32.0,1000.0,NW,16.1,0,2
39715,2023,7,13,18,21.0,14,30.0,1000.0,SE,3.13,0,0
39716,2023,7,13,19,20.0,15,30.0,1001.0,SE,6.26,0,0
39717,2023,7,13,20,26.0,17,26.0,1001.0,NE,0.89,0,0
39718,2023,7,13,21,35.0,17,25.0,1002.0,cv,0.89,0,0
39719,2023,7,13,22,58.0,17,24.0,1002.0,cv,1.78,0,0
39720,2023,7,13,23,45.0,18,23.0,1002.0,cv,2.67,0,0
39721,2023,7,14,0,50.0,17,23.0,1003.0,NW,1.79,0,0
39722,2023,7,14,1,58.0,18,22.0,1002.0,cv,0.89,0,0
39723,2023,7,14,2,44.0,18,22.0,1002.0,NW,0.89,0,0
39724,2023,7,14,3,46.0,17,21.0,1002.0,NW,2.68,0,0
39725,2023,7,14,4,31.0,17,21.0,1002.0,NW,3.57,0,0
39726,2023,7,14,5,23.0,17,20.0,1003.0,NW,6.7,0,0
39727,2023,7,14,6,21.0,17,22.0,1003.0,NW,9.83,0,0
39728,2023,7,14,7,24.0,17,24.0,1003.0,NW,11.62,0,0
39729,2023,7,14,8,19.0,16,27.0,1003.0,NE,3.13,0,0
39730,2023,7,14,9,22.0,16,29.0,1003.0,NE,6.26,0,0
39731,2023,7,14,10,18.0,14,31.0,1003.0,NE,9.39,0,0
39732,2023,7,14,11,19.0,14,33.0,1003.0,cv,1.79,0,0
39733,2023,7,14,12,21.0,14,34.0,1002.0,cv,3.58,0,0
39734,2023,7,14,13,22.0,15,35.0,1002.0,SE,3.13,0,0
39735,2023,7,14,14,29.0,14,35.0,1002.0,SE,7.15,0,0
39736,2023,7,14,15,36.0,14,36.0,1001.0,SE,10.28,0,0
39737,2023,7,14,16,39.0,15,36.0,1001.0,SE,13.41,0,0
39738,2023,7,14,17,36.0,15,36.0,1000.0,SE,16.54,0,0
39739,2023,7,14,18,42.0,15,35.0,1001.0,SE,19.67,0,0
39740,2023,7,14,19,38.0,18,32.0,1001.0,SE,20.56,0,0
39741,2023,7,14,20,36.0,18,29.0,1001.0,cv,0.89,0,0
39742,2023,7,14,21,30.0,15,31.0,1002.0,NW,5.81,0,0
39743,2023,7,14,22,15.0,13,29.0,1002.0,NE,4.02,0,0
39744,2023,7,14,23,19.0,16,28.0,1002.0,NE,7.15,0,0
39745,2023,7,15,0,30.0,17,28.0,1003.0,SE,3.13,0,0
39746,2023,7,15,1,60.0,17,27.0,1005.0,SE,10.28,0,0
39747,2023,7,15,2,40.0,15,26.0,1004.0,SE,18.33,0,0
39748,2023,7,15,3,29.0,15,26.0,1004.0,SE,23.25,0,0
39749,2023,7,15,4,35.0,15,25.0,1004.0,SE,26.38,0,0
39750,2023,7,15,5,40.0,16,24.0,1004.0,SE,30.4,0,0
39751,2023,7,15,6,42.0,17,23.0,1004.0,cv,0.89,0,0
39752,2023,7,15,7,37.0,16,25.0,1004.0,cv,1.78,0,0
39753,2023,7,15,8,44.0,17,26.0,1004.0,NW,3.13,0,0
39754,2023,7,15,9,49.0,17,27.0,1004.0,NE,1.79,0,0
39755,2023,7,15,10,50.0,18,29.0,1004.0,SE,3.13,0,0
39756,2023,7,15,11,52.0,18,30.0,1004.0,SE,7.15,0,0
39757,2023,7,15,12,50.0,17,31.0,1004.0,SE,10.28,0,0
39758,2023,7,15,13,52.0,17,31.0,1004.0,SE,15.2,0,0
39759,2023,7,15,14,50.0,17,31.0,1003.0,SE,20.12,0,0
39760,2023,7,15,15,55.0,17,32.0,1003.0,SE,24.14,0,0
39761,2023,7,15,16,57.0,17,32.0,1002.0,SE,29.06,0,0
39762,2023,7,15,17,45.0,17,32.0,1002.0,SE,33.98,0,0
39763,2023,7,15,18,51.0,17,31.0,1002.0,SE,38.9,0,0
39764,2023,7,15,19,49.0,17,30.0,1002.0,SE,42.92,0,0
39765,2023,7,15,20,54.0,18,30.0,1003.0,SE,47.84,0,0
39766,2023,7,15,21,62.0,20,28.0,1003.0,SE,51.86,0,1
39767,2023,7,15,22,73.0,21,26.0,1003.0,SE,53.65,0,2
39768,2023,7,15,23,81.0,20,27.0,1004.0,SE,56.78,0,0
39769,2023,7,16,0,93.0,20,27.0,1004.0,cv,1.79,0,0
39770,2023,7,16,1,108.0,20,24.0,1003.0,NE,1.79,0,0
39771,2023,7,16,2,112.0,20,24.0,1003.0,SE,1.79,0,0
39772,2023,7,16,3,113.0,21,24.0,1003.0,SE,3.58,0,0
39773,2023,7,16,4,85.0,21,24.0,1003.0,cv,0.89,0,0
39774,2023,7,16,5,90.0,21,24.0,1003.0,SE,1.79,0,0
39775,2023,7,16,6,85.0,21,24.0,1004.0,cv,0.89,0,0
39776,2023,7,16,7,121.0,21,25.0,1004.0,NE,1.79,0,0
39777,2023,7,16,8,130.0,21,26.0,1004.0,SE,1.79,0,0
39778,2023,7,16,9,133.0,22,27.0,1004.0,cv,0.89,0,0
39779,2023,7,16,10,148.0,21,27.0,1005.0,cv,1.78,0,0
39780,2023,7,16,11,160.0,22,27.0,1004.0,SE,1.79,0,1
39781,2023,7,16,12,159.0,21,27.0,1005.0,cv,0.89,0,2
39782,2023,7,16,13,172.0,23,26.0,1003.0,NE,1.79,0,3
39783,2023,7,16,14,142.0,22,29.0,1002.0,NW,1.79,0,0
39784,2023,7,16,15,146.0,22,30.0,1002.0,SE,3.13,0,0
39785,2023,7,16,16,134.0,22,31.0,1002.0,SE,6.26,0,0
39786,2023,7,16,17,111.0,21,28.0,1002.0,SE,13.41,0,0
39787,2023,7,16,18,90.0,20,27.0,1002.0,SE,17.43,0,0
39788,2023,7,16,19,60.0,20,26.0,1003.0,SE,21.45,0,1
39789,2023,7,16,20,60.0,21,24.0,1004.0,SE,24.58,0,2
39790,2023,7,16,21,70.0,20,24.0,1005.0,SE,26.37,0,0
39791,2023,7,16,22,80.0,21,23.0,1005.0,cv,0.89,0,0
39792,2023,7,16,23,74.0,20,22.0,1006.0,NW,1.79,0,0
39793,2023,7,17,0,64.0,19,22.0,1004.0,cv,0.89,0,0
39794,2023,7,17,1,82.0,20,23.0,1006.0,NE,3.13,0,0
39795,2023,7,17,2,111.0,20,23.0,1005.0,SE,1.79,0,0
39796,2023,7,17,3,112.0,20,23.0,1005.0,NE,1.79,0,0
39797,2023,7,17,4,128.0,20,23.0,1005.0,SE,1.79,0,0
39798,2023,7,17,5,126.0,20,23.0,1006.0,cv,0.89,0,0
39799,2023,7,17,6,147.0,21,23.0,1006.0,cv,1.34,0,0
39800,2023,7,17,7,135.0,20,24.0,1006.0,cv,2.23,0,0
39801,2023,7,17,8,142.0,21,24.0,1006.0,cv,3.12,0,0
39802,2023,7,17,9,144.0,21,26.0,1006.0,NE,1.79,0,0
39803,2023,7,17,10,142.0,21,26.0,1006.0,SE,1.79,0,0
39804,2023,7,17,11,139.0,21,28.0,1006.0,SE,3.58,0,0
39805,2023,7,17,12,129.0,21,28.0,1006.0,SE,5.37,0,0
39806,2023,7,17,13,132.0,21,29.0,1005.0,SE,9.39,0,0
39807,2023,7,17,14,130.0,22,28.0,1005.0,SE,14.31,0,0
39808,2023,7,17,15,162.0,22,28.0,1005.0,SE,17.44,0,0
39809,2023,7,17,16,162.0,22,28.0,1005.0,SE,19.23,0,0
39810,2023,7,17,17,163.0,22,28.0,1005.0,cv,0.89,0,0
39811,2023,7,17,18,152.0,22,28.0,1005.0,cv,1.78,0,0
39812,2023,7,17,19,150.0,23,28.0,1006.0,cv,2.67,0,0
39813,2023,7,17,20,160.0,22,26.0,1006.0,cv,3.56,0,0
39814,2023,7,17,21,172.0,23,26.0,1007.0,NE,0.89,0,0
39815,2023,7,17,22,188.0,23,26.0,1007.0,NE,1.78,0,0
39816,2023,7,17,23,195.0,23,26.0,1007.0,cv,0.89,0,0
39817,2023,7,18,0,220.0,23,26.0,1006.0,NE,1.79,0,0
39818,2023,7,18,1,191.0,23,25.0,1006.0,cv,0.89,0,0
39819,2023,7,18,2,154.0,22,26.0,1006.0,SE,3.13,0,0
39820,2023,7,18,3,158.0,21,25.0,1007.0,NE,0.89,0,0
39821,2023,7,18,4,131.0,21,25.0,1007.0,NE,2.68,0,0
39822,2023,7,18,5,128.0,21,24.0,1007.0,cv,0.45,0,0
39823,2023,7,18,6,123.0,22,25.0,1007.0,SE,0.89,0,0
39824,2023,7,18,7,112.0,21,25.0,1008.0,SE,2.68,0,0
39825,2023,7,18,8,122.0,21,26.0,1008.0,SE,4.47,0,0
39826,2023,7,18,9,113.0,22,28.0,1008.0,SE,7.6,0,0
39827,2023,7,18,10,109.0,22,29.0,1008.0,SE,9.39,0,0
39828,2023,7,18,11,120.0,23,30.0,1008.0,SE,11.18,0,0
39829,2023,7,18,12,125.0,23,31.0,1007.0,cv,1.79,0,0
39830,2023,7,18,13,127.0,24,32.0,1007.0,cv,3.58,0,0
39831,2023,7,18,14,143.0,23,33.0,1006.0,SE,1.79,0,0
39832,2023,7,18,15,109.0,23,34.0,1006.0,SE,4.92,0,0
39833,2023,7,18,16,96.0,23,34.0,1006.0,SE,8.94,0,0
39834,2023,7,18,17,80.0,22,34.0,1005.0,SE,12.96,0,0
39835,2023,7,18,18,96.0,22,34.0,1005.0,SE,16.98,0,0
39836,2023,7,18,19,106.0,23,32.0,1006.0,SE,18.77,0,0
39837,2023,7,18,20,103.0,23,32.0,1006.0,SE,20.56,0,0
39838,2023,7,18,21,84.0,24,30.0,1007.0,cv,0.89,0,0
39839,2023,7,18,22,80.0,24,29.0,1007.0,SE,0.89,0,0
39840,2023,7,18,23,81.0,24,29.0,1007.0,SE,1.78,0,0
39841,2023,7,19,0,87.0,24,28.0,1007.0,SE,3.57,0,0
39842,2023,7,19,1,69.0,24,28.0,1007.0,SE,5.36,0,0
39843,2023,7,19,2,73.0,23,28.0,1008.0,SE,7.15,0,0
39844,2023,7,19,3,72.0,23,26.0,1008.0,SE,8.04,0,0
39845,2023,7,19,4,77.0,23,27.0,1008.0,SE,9.83,0,0
39846,2023,7,19,5,77.0,23,27.0,1008.0,SE,11.62,0,0
39847,2023,7,19,6,75.0,24,27.0,1009.0,cv,0.89,0,0
39848,2023,7,19,7,72.0,24,28.0,1009.0,SE,0.89,0,0
39849,2023,7,19,8,68.0,24,30.0,1009.0,SE,2.68,0,0
39850,2023,7,19,9,60.0,24,32.0,1010.0,cv,1.79,0,0
39851,2023,7,19,10,48.0,24,34.0,1009.0,SE,3.13,0,0
39852,2023,7,19,11,52.0,23,34.0,1009.0,SE,6.26,0,0
39853,2023,7,19,12,66.0,23,36.0,1009.0,SE,10.28,0,0
39854,2023,7,19,13,57.0,23,35.0,1008.0,cv,4.92,0,0
39855,2023,7,19,14,51.0,23,36.0,1008.0,SE,4.02,0,0
39856,2023,7,19,15,45.0,23,36.0,1007.0,SE,8.04,0,0
39857,2023,7,19,16,38.0,22,37.0,1006.0,SE,12.06,0,0
39858,2023,7,19,17,45.0,22,36.0,1006.0,SE,16.08,0,0
39859,2023,7,19,18,48.0,22,35.0,1006.0,SE,21.0,0,0
39860,2023,7,19,19,53.0,22,34.0,1007.0,SE,25.02,0,0
39861,2023,7,19,20,64.0,23,33.0,1007.0,SE,28.15,0,0
39862,2023,7,19,21,72.0,24,32.0,1008.0,SE,32.17,0,0
39863,2023,7,19,22,81.0,24,31.0,1008.0,SE,33.96,0,0
39864,2023,7,19,23,66.0,24,31.0,1008.0,SE,35.75,0,0
39865,2023,7,20,0,41.0,24,31.0,1008.0,SE,39.77,0,1
39866,2023,7,20,1,46.0,23,30.0,1007.0,cv,1.79,0,2
39867,2023,7,20,2,60.0,24,29.0,1007.0,SE,1.79,0,0
39868,2023,7,20,3,57.0,24,28.0,1007.0,SE,3.58,0,0
39869,2023,7,20,4,65.0,24,27.0,1007.0,SE,6.71,0,0
39870,2023,7,20,5,64.0,23,27.0,1007.0,cv,0.89,0,0
39871,2023,7,20,6,62.0,23,27.0,1007.0,SE,1.79,0,0
39872,2023,7,20,7,55.0,23,28.0,1007.0,SE,4.92,0,0
39873,2023,7,20,8,52.0,23,30.0,1007.0,SE,8.05,0,0
39874,2023,7,20,9,55.0,23,31.0,1007.0,SE,9.84,0,0
39875,2023,7,20,10,60.0,23,32.0,1007.0,SE,12.97,0,0
39876,2023,7,20,11,52.0,23,33.0,1006.0,SE,16.99,0,0
39877,2023,7,20,12,55.0,23,34.0,1005.0,SE,21.01,0,0
39878,2023,7,20,13,67.0,24,34.0,1004.0,SE,25.93,0,0
39879,2023,7,20,14,85.0,24,34.0,1004.0,SE,30.85,0,0
39880,2023,7,20,15,87.0,23,35.0,1003.0,SE,35.77,0,0
39881,2023,7,20,16,79.0,23,36.0,1002.0,SE,41.58,0,0
39882,2023,7,20,17,60.0,22,35.0,1001.0,SE,48.73,0,0
39883,2023,7,20,18,69.0,22,35.0,1002.0,SE,54.54,0,0
39884,2023,7,20,19,59.0,23,34.0,1002.0,SE,58.56,0,0
39885,2023,7,20,20,53.0,23,33.0,1002.0,SE,61.69,0,0
39886,2023,7,20,21,55.0,23,33.0,1002.0,SE,65.71,0,0
39887,2023,7,20,22,52.0,23,33.0,1002.0,SE,69.73,0,0
39888,2023,7,20,23,48.0,23,32.0,1001.0,SE,72.86,0,0
39889,2023,7,21,0,56.0,24,32.0,1001.0,SE,74.65,0,0
39890,2023,7,21,1,59.0,24,31.0,1000.0,SE,76.44,0,0
39891,2023,7,21,2,60.0,24,30.0,1000.0,SE,79.57,0,0
39892,2023,7,21,3,55.0,24,30.0,999.0,SE,82.7,0,0
39893,2023,7,21,4,59.0,24,30.0,1000.0,SE,85.83,0,0
39894,2023,7,21,5,59.0,24,30.0,1000.0,SE,88.96,0,0
39895,2023,7,21,6,53.0,19,30.0,1001.0,NW,8.94,0,0
39896,2023,7,21,7,20.0,20,26.0,1002.0,NW,13.86,0,1
39897,2023,7,21,8,20.0,20,27.0,1002.0,NW,19.67,0,0
39898,2023,7,21,9,20.0,21,27.0,1003.0,NW,23.69,0,0
39899,2023,7,21,10,11.0,20,28.0,1003.0,NW,27.71,0,0
39900,2023,7,21,11,15.0,21,30.0,1002.0,NW,31.73,0,0
39901,2023,7,21,12,12.0,21,32.0,1002.0,NE,3.13,0,0
39902,2023,7,21,13,15.0,17,32.0,1002.0,NW,5.81,0,0
39903,2023,7,21,14,14.0,17,34.0,1002.0,NW,11.62,0,0
39904,2023,7,21,15,15.0,17,35.0,1001.0,NW,14.75,0,0
39905,2023,7,21,16,13.0,18,34.0,1002.0,NE,1.79,0,0
39906,2023,7,21,17,11.0,18,35.0,1002.0,cv,1.79,0,0
39907,2023,7,21,18,14.0,18,33.0,1002.0,NE,1.79,0,0
39908,2023,7,21,19,15.0,18,32.0,1002.0,cv,0.89,0,0
39909,2023,7,21,20,17.0,15,32.0,1003.0,NE,3.13,0,0
39910,2023,7,21,21,14.0,16,31.0,1004.0,NE,6.26,0,0
39911,2023,7,21,22,11.0,16,29.0,1004.0,NW,3.13,0,0
39912,2023,7,21,23,9.0,14,30.0,1004.0,NW,7.15,0,0
39913,2023,7,22,0,6.0,16,29.0,1004.0,NW,8.94,0,0
39914,2023,7,22,1,6.0,16,27.0,1005.0,NW,10.73,0,0
39915,2023,7,22,2,13.0,17,27.0,1005.0,NW,12.52,0,0
39916,2023,7,22,3,10.0,16,27.0,1005.0,NE,1.79,0,0
39917,2023,7,22,4,16.0,16,27.0,1006.0,NW,3.13,0,0
39918,2023,7,22,5,16.0,16,26.0,1006.0,NW,4.92,0,0
39919,2023,7,22,6,14.0,16,27.0,1006.0,NW,8.94,0,0
39920,2023,7,22,7,18.0,16,27.0,1006.0,NW,12.96,0,0
39921,2023,7,22,8,19.0,17,27.0,1007.0,NW,14.75,0,0
39922,2023,7,22,9,15.0,15,29.0,1007.0,NW,16.54,0,0
39923,2023,7,22,10,12.0,17,28.0,1007.0,cv,0.89,0,0
39924,2023,7,22,11,,17,29.0,1007.0,NE,1.79,0,0
39925,2023,7,22,12,,16,29.0,1007.0,NW,3.13,0,0
39926,2023,7,22,13,18.0,17,29.0,1007.0,NW,8.05,0,0
39927,2023,7,22,14,17.0,16,30.0,1007.0,NW,12.07,0,1
39928,2023,7,22,15,16.0,17,29.0,1006.0,NW,17.88,0,0
39929,2023,7,22,16,16.0,17,29.0,1006.0,NW,21.01,0,0
39930,2023,7,22,17,11.0,17,29.0,1006.0,NW,24.14,0,0
39931,2023,7,22,18,15.0,16,29.0,1006.0,NW,28.16,0,0
39932,2023,7,22,19,8.0,17,27.0,1006.0,cv,0.89,0,0
39933,2023,7,22,20,12.0,16,28.0,1006.0,NW,3.13,0,0
39934,2023,7,22,21,19.0,16,28.0,1006.0,NW,6.26,0,0
39935,2023,7,22,22,21.0,15,28.0,1006.0,NW,10.28,0,0
39936,2023,7,22,23,17.0,15,28.0,1006.0,NW,14.3,0,0
39937,2023,7,23,0,16.0,15,27.0,1006.0,NW,17.43,0,0
39938,2023,7,23,1,20.0,15,27.0,1005.0,NW,21.45,0,0
39939,2023,7,23,2,20.0,15,27.0,1005.0,NW,24.58,0,0
39940,2023,7,23,3,21.0,16,26.0,1005.0,NW,26.37,0,0
39941,2023,7,23,4,23.0,17,24.0,1005.0,cv,0.45,0,0
39942,2023,7,23,5,12.0,18,23.0,1005.0,cv,0.9,0,0
39943,2023,7,23,6,13.0,18,23.0,1005.0,cv,1.35,0,0
39944,2023,7,23,7,19.0,16,26.0,1005.0,NW,1.79,0,0
39945,2023,7,23,8,20.0,19,25.0,1005.0,cv,0.89,0,0
39946,2023,7,23,9,16.0,18,26.0,1005.0,NW,1.79,0,0
39947,2023,7,23,10,18.0,16,28.0,1005.0,NW,4.92,0,0
39948,2023,7,23,11,19.0,16,29.0,1004.0,NW,8.94,0,0
39949,2023,7,23,12,13.0,15,30.0,1004.0,NW,12.07,0,0
39950,2023,7,23,13,22.0,15,31.0,1004.0,SE,3.13,0,0
39951,2023,7,23,14,20.0,14,32.0,1003.0,SE,6.26,0,0
39952,2023,7,23,15,16.0,13,32.0,1002.0,NW,3.13,0,0
39953,2023,7,23,16,20.0,14,32.0,1002.0,NW,6.26,0,0
39954,2023,7,23,17,21.0,14,32.0,1001.0,NW,8.05,0,0
39955,2023,7,23,18,21.0,14,32.0,1001.0,NW,11.18,0,0
39956,2023,7,23,19,42.0,18,30.0,1002.0,SE,4.02,0,0
39957,2023,7,23,20,46.0,18,29.0,1002.0,SE,8.04,0,0
39958,2023,7,23,21,43.0,19,30.0,1003.0,SE,11.17,0,0
39959,2023,7,23,22,42.0,19,26.0,1003.0,cv,0.89,0,0
39960,2023,7,23,23,41.0,20,25.0,1003.0,SE,0.89,0,0
39961,2023,7,24,0,46.0,21,25.0,1003.0,cv,0.89,0,0
39962,2023,7,24,1,55.0,21,24.0,1003.0,NE,0.89,0,0
39963,2023,7,24,2,52.0,21,24.0,1003.0,cv,0.45,0,0
39964,2023,7,24,3,50.0,21,24.0,1003.0,cv,1.34,0,0
39965,2023,7,24,4,74.0,20,24.0,1003.0,NE,0.89,0,0
39966,2023,7,24,5,73.0,20,23.0,1003.0,NW,0.89,0,0
39967,2023,7,24,6,82.0,20,23.0,1004.0,NE,0.89,0,0
39968,2023,7,24,7,74.0,20,24.0,1005.0,cv,0.89,0,0
39969,2023,7,24,8,76.0,20,25.0,1005.0,cv,1.34,0,1
39970,2023,7,24,9,82.0,21,26.0,1006.0,NE,1.79,0,0
39971,2023,7,24,10,90.0,21,26.0,1006.0,cv,0.89,0,1
39972,2023,7,24,11,103.0,21,26.0,1007.0,SE,1.79,0,2
39973,2023,7,24,12,89.0,20,28.0,1007.0,NW,3.13,0,3
39974,2023,7,24,13,67.0,21,28.0,1006.0,NW,6.26,0,0
39975,2023,7,24,14,85.0,20,29.0,1006.0,cv,0.89,0,0
39976,2023,7,24,15,62.0,20,29.0,1006.0,cv,1.78,0,0
39977,2023,7,24,16,50.0,19,29.0,1005.0,SE,1.79,0,0
39978,2023,7,24,17,69.0,20,29.0,1005.0,SE,3.58,0,0
39979,2023,7,24,18,51.0,19,30.0,1005.0,SE,6.71,0,0
39980,2023,7,24,19,24.0,18,28.0,1005.0,SE,9.84,0,0
39981,2023,7,24,20,33.0,18,26.0,1006.0,SE,11.63,0,0
39982,2023,7,24,21,35.0,19,26.0,1007.0,SE,13.42,0,0
39983,2023,7,24,22,63.0,20,24.0,1008.0,cv,0.89,0,0
39984,2023,7,24,23,104.0,19,22.0,1008.0,NE,0.89,0,0
39985,2023,7,25,0,136.0,19,21.0,1007.0,NE,2.68,0,0
39986,2023,7,25,1,146.0,20,22.0,1007.0,SE,0.89,0,0
39987,2023,7,25,2,118.0,19,21.0,1007.0,NE,0.89,0,0
39988,2023,7,25,3,127.0,19,20.0,1006.0,NW,0.89,0,0
39989,2023,7,25,4,149.0,19,20.0,1006.0,cv,0.89,0,0
39990,2023,7,25,5,160.0,18,20.0,1006.0,NW,1.79,0,0
39991,2023,7,25,6,116.0,19,20.0,1007.0,NW,4.92,0,0
39992,2023,7,25,7,91.0,19,23.0,1007.0,NW,8.05,0,0
39993,2023,7,25,8,97.0,20,26.0,1006.0,NW,12.07,0,0
39994,2023,7,25,9,61.0,18,29.0,1006.0,NW,16.09,0,0
39995,2023,7,25,10,49.0,18,31.0,1006.0,NW,19.22,0,0
39996,2023,7,25,11,40.0,18,32.0,1006.0,NE,3.13,0,0
39997,2023,7,25,12,31.0,17,32.0,1005.0,cv,1.79,0,0
39998,2023,7,25,13,27.0,17,33.0,1005.0,SE,3.13,0,0
39999,2023,7,25,14,32.0,16,33.0,1005.0,SE,7.15,0,0
40000,2023,7,25,15,28.0,17,34.0,1004.0,SE,10.28,0,0
40001,2023,7,25,16,31.0,17,33.0,1004.0,SE,13.41,0,0
40002,2023,7,25,17,38.0,16,33.0,1004.0,SE,18.33,0,0
40003,2023,7,25,18,45.0,15,32.0,1004.0,SE,22.35,0,0
40004,2023,7,25,19,44.0,15,31.0,1004.0,SE,27.27,0,0
40005,2023,7,25,20,55.0,14,29.0,1005.0,SE,30.4,0,0
40006,2023,7,25,21,61.0,15,28.0,1006.0,SE,32.19,0,0
40007,2023,7,25,22,69.0,15,27.0,1006.0,SE,35.32,0,0
40008,2023,7,25,23,69.0,16,26.0,1007.0,SE,37.11,0,0
40009,2023,7,26,0,72.0,16,26.0,1006.0,SE,38.9,0,0
40010,2023,7,26,1,87.0,18,25.0,1007.0,SE,40.69,0,0
40011,2023,7,26,2,91.0,18,24.0,1006.0,cv,0.89,0,0
40012,2023,7,26,3,116.0,19,23.0,1006.0,SE,0.89,0,0
40013,2023,7,26,4,136.0,18,23.0,1007.0,NE,1.79,0,0
40014,2023,7,26,5,146.0,18,22.0,1008.0,NE,2.68,0,0
40015,2023,7,26,6,149.0,19,22.0,1008.0,NE,3.57,0,0
40016,2023,7,26,7,142.0,20,25.0,1009.0,cv,0.89,0,0
40017,2023,7,26,8,137.0,20,27.0,1009.0,cv,1.78,0,0
40018,2023,7,26,9,113.0,20,29.0,1009.0,cv,2.67,0,0
