SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.119197818,67,0,0.395559101,7520.0,9,0,2,0,1.0
1,0.391520836,51,1,3.578654971,3419.0,21,4,6,1,2.0
0,0.605221815,46,0,0.595603272,7823.0,9,0,2,0,1.0
0,0.049765368,62,0,0.811750231,3250.0,13,0,2,0,0.0
0,0.954393966,28,1,0.048044069,14340.0,3,1,0,0,0.0
1,0.262458472,48,1,2.304456476,2400.0,7,2,3,0,2.0
0,0.114680613,71,0,0.192124289,6500.0,9,0,1,0,0.0
0,0.0,57,0,0.102140582,13500.0,11,0,1,0,0.0
0,0.008607003,87,0,0.00239952,3333.0,6,0,0,0,0.0
0,0.845474614,26,0,0.089638622,7083.0,5,1,0,0,0.0
0,0.944001965,57,0,0.578416791,6050.0,7,0,2,0,0.0
0,0.9999999,39,0,0.118577075,4300.0,1,0,0,0,4.0
0,0.486200135,75,0,0.765764565,7500.0,8,0,2,0,1.0
0,0.97780148,36,0,0.747600349,4583.0,7,0,2,0,0.0
0,0.002201516,54,0,0.153310105,6600.0,11,0,1,0,0.0
0,0.622740056,43,0,0.454658001,3230.0,5,0,0,0,0.0
0,0.945023096,42,0,0.562820859,3700.0,9,0,1,0,0.0
0,0.228107801,65,0,0.052789442,5000.0,13,0,0,0,0.0
0,0.034921677,50,0,0.573245407,4245.0,9,0,2,0,0.0
0,0.517699678,49,0,0.767853145,4466.0,11,0,1,0,0.0
0,0.566411013,63,0,0.583003541,4800.0,12,0,1,0,0.0
0,0.216934348,71,0,0.727762112,3900.0,17,0,1,0,0.0
1,0.925558885,44,1,0.356857523,750.0,4,0,0,0,0.0
0,0.490930125,63,0,0.427523344,4497.0,13,0,1,0,0.0
0,0.012060875,74,0,8.0,,1,0,0,0,0.0
0,0.341941655,30,0,0.290233838,2180.0,4,0,0,0,0.0
0,0.626399653,62,0,0.350519014,20326.0,7,0,4,0,1.0
0,0.0,55,0,0.709392265,6334.0,5,0,2,0,0.0
0,0.53692135,56,0,0.531699924,7917.0,25,0,1,0,0.0
0,0.865253898,59,0,0.012797441,5000.0,2,0,0,0,0.0
0,0.058820149,71,0,0.384246301,2500.0,7,0,0,0,0.0
0,0.9999999,60,0,0.206764028,1300.0,1,0,0,0,0.0
0,0.9999999,77,0,0.0,,2,0,0,0,0.0
0,0.756802019,37,0,0.394218942,3251.0,5,0,0,0,0.0
0,0.072104968,47,0,0.417072866,8000.0,16,0,1,0,3.0
0,0.227048704,60,0,0.149793776,5333.0,9,0,0,0,0.0
0,0.133290065,41,0,0.500928439,7000.0,8,0,2,0,3.0
0,0.008571034,56,0,0.347860856,2500.0,7,0,0,0,1.0
0,0.045998231,48,0,0.366732586,4550.0,8,0,1,0,2.0
0,0.160060865,41,1,0.370769853,7416.0,8,1,1,0,1.0
0,0.698230177,52,0,0.696853867,3400.0,4,0,1,0,1.0
0,0.613277345,40,0,0.380170508,3166.0,4,0,0,0,3.0
0,0.067564622,68,0,46.0,,5,0,0,0,0.0
0,0.11427381,51,1,0.712973378,5333.0,18,0,2,0,0.0
0,0.152289603,39,0,0.532914838,18000.0,20,0,5,0,1.0
0,0.008165306,69,0,1.295626467,11500.0,10,0,6,0,0.0
0,0.478340653,56,1,0.508850216,6722.0,9,0,1,0,0.0
0,0.016032418,60,0,0.176428699,11233.0,13,0,1,0,1.0
0,0.070066384,62,0,0.215938303,14781.0,9,0,2,0,2.0
0,0.011278851,71,1,0.401960784,5303.0,24,0,3,0,0.0
1,0.302565791,59,0,0.602439632,4016.0,13,0,3,0,2.0
0,0.008568577,43,0,0.378405399,4000.0,6,0,1,0,2.0
0,0.185494153,43,0,0.422067992,8500.0,8,0,2,0,0.0
0,0.329204554,82,0,0.893431635,2983.0,10,0,1,0,0.0
0,0.302294879,58,0,0.761540723,3400.0,7,0,1,0,0.0
0,0.9999999,41,0,0.206913792,14000.0,7,0,1,0,2.0
0,0.054098648,34,0,0.370148168,11000.0,9,0,2,0,1.0
0,0.009709364,68,0,0.006245269,5283.0,7,0,0,0,0.0
0,0.206356743,63,0,0.301020945,9500.0,12,0,2,0,0.0
1,0.913242009,46,3,0.64583854,4000.0,10,0,2,1,0.0
0,0.046037322,46,1,0.280492619,12666.0,11,0,1,0,2.0
0,0.117464429,69,0,1.091272485,1500.0,13,0,1,0,0.0
0,0.002785264,33,0,0.60268714,2083.0,15,0,1,0,0.0
0,0.319131161,72,0,0.037362855,10116.0,4,0,0,0,0.0
0,0.365526895,34,1,0.585793137,4166.0,9,0,1,0,0.0
0,0.006315051,34,0,0.02999663,2966.0,5,0,0,0,1.0
0,0.068901481,62,0,0.780917192,4600.0,4,0,2,0,2.0
0,0.011884784,63,0,0.005997601,2500.0,7,0,0,0,0.0
0,0.9999999,25,0,0.263360246,2600.0,2,0,0,0,0.0
0,0.01059595,63,0,0.240526526,10027.0,6,0,1,0,1.0
0,0.137561879,71,0,0.319790509,6300.0,14,0,1,0,0.0
0,0.858755555,71,0,0.88641645,14200.0,20,0,4,0,0.0
0,0.21132745,54,0,0.208366963,7433.0,12,0,1,0,1.0
0,0.350147614,33,0,0.268518519,5615.0,8,0,0,0,0.0
0,0.082097962,62,0,0.496372606,6891.0,26,0,2,0,0.0
0,0.324655331,56,0,0.340049342,7295.0,11,0,2,0,0.0
0,0.277827606,81,0,0.508862018,6036.0,30,0,2,0,0.0
0,0.138022616,53,0,0.343406288,9000.0,12,0,2,0,4.0
0,0.702325275,80,1,0.239694455,7592.0,9,0,1,0,0.0
0,0.417321642,36,0,0.36099317,10833.0,11,0,1,0,2.0
0,0.034426351,62,0,0.312005457,7329.0,14,0,1,0,2.0
0,0.9999999,59,1,0.506724684,2527.0,6,2,1,0,0.0
0,0.208110548,37,0,0.019118471,12500.0,3,0,0,0,0.0
0,0.02632947,62,0,0.385205059,2608.0,8,0,1,0,1.0
0,0.512414904,26,0,0.173837311,5740.0,13,0,0,0,0.0
0,0.048365875,32,0,0.043326112,6000.0,3,0,0,0,0.0
0,0.9999999,67,0,0.004181058,5500.0,3,0,0,0,0.0
0,0.187448479,38,0,0.321444798,4401.0,9,0,1,0,0.0
0,0.0,64,0,0.002676758,10833.0,10,0,0,0,0.0
0,0.217900074,67,0,0.369900655,4730.0,8,0,1,0,0.0
0,0.001068831,60,0,0.185978745,5833.0,17,0,1,0,0.0
0,1.426294821,37,1,1.066404855,2800.0,5,1,1,0,0.0
0,0.605148388,43,1,0.228555103,14000.0,12,0,2,0,1.0
0,0.819206569,76,0,1.201055662,2083.0,6,0,0,0,0.0
0,0.106746043,62,0,0.306923269,4000.0,14,0,1,0,0.0
0,0.46601594,44,1,0.179665298,9500.0,7,0,1,0,0.0
0,0.310471094,50,0,0.02806341,4667.0,4,0,0,0,1.0
0,0.022765864,57,0,0.162687887,7916.0,3,0,1,0,0.0
0,0.055164805,67,1,12.0,,1,0,0,0,
0,0.238909284,80,0,0.351248164,6809.0,18,0,1,0,1.0
1,0.622289402,60,2,0.631648142,8366.0,13,2,1,1,0.0
0,0.016296707,75,0,0.626829854,4166.0,10,0,2,0,0.0
0,0.161676647,22,0,2.0,,3,0,0,0,0.0
0,0.032970234,47,0,0.367647059,135.0,6,0,0,0,3.0
0,0.549612424,37,1,0.245822102,7419.0,10,0,1,0,5.0
0,0.104529691,57,0,0.175798757,6916.0,15,0,1,0,1.0
1,0.827089721,62,0,0.223764575,1800.0,3,0,1,2,0.0
0,0.134179107,57,0,0.139430285,2000.0,5,0,0,0,0.0
0,0.0,43,0,0.650541057,4712.0,8,0,1,0,3.0
0,0.097140785,62,0,0.376602127,11000.0,16,0,2,0,2.0
0,0.245250678,42,0,0.404856688,2511.0,10,0,1,0,3.0
0,0.195226191,27,1,0.089254766,5769.0,5,0,0,0,0.0
0,0.018159559,32,0,0.000882613,2265.0,3,1,0,0,0.0
0,0.060600836,84,0,41.0,,6,0,0,0,0.0
0,0.414585415,23,0,0.02268431,528.0,1,0,0,0,0.0
0,0.323986859,49,0,0.36788507,5498.0,19,0,1,0,1.0
0,0.830325756,49,0,0.420813451,4400.0,8,0,1,0,0.0
0,0.015293506,50,0,0.372513562,1105.0,13,0,0,0,0.0
0,0.144627967,60,0,0.152182783,2450.0,14,0,0,0,0.0
0,0.127857413,51,0,0.05399568,4166.0,8,0,0,0,0.0
0,0.090041741,71,1,0.643178411,2000.0,8,0,1,0,0.0
0,0.201521066,35,0,0.459588848,3550.0,8,0,1,0,2.0
0,0.692499316,50,0,0.25570698,35000.0,20,0,1,0,2.0
0,0.01272898,40,0,0.192157881,3850.0,4,0,1,0,0.0
0,0.006065774,37,0,0.257092863,8000.0,6,0,1,0,3.0
0,0.303301531,47,0,0.536879834,5300.0,9,0,2,0,2.0
0,0.42181905,56,0,0.144030387,9740.0,12,0,1,0,1.0
0,0.004539175,76,0,0.182233648,3500.0,8,1,0,0,0.0
0,0.34334932,49,0,0.424672321,6484.0,14,0,1,0,2.0
0,0.0,61,0,0.0,,1,0,0,0,0.0
0,0.095556126,47,0,0.25299904,8335.0,4,0,1,0,0.0
0,0.593081384,34,0,0.158863756,5702.0,3,0,0,0,1.0
0,0.01412982,54,0,0.328315819,3520.0,5,0,1,0,0.0
0,0.566286743,26,0,0.215776441,2826.0,6,0,0,0,0.0
0,0.015986243,75,0,0.411764706,900.0,5,0,1,0,0.0
0,0.133675263,61,0,0.230876393,15791.0,11,0,1,0,3.0
0,0.21054853,34,0,0.748685729,7798.0,14,0,7,0,2.0
0,0.354331402,44,0,0.937594668,3300.0,11,0,1,0,2.0
0,0.141549211,26,0,0.268407434,4250.0,4,0,0,0,0.0
1,0.388404838,35,0,0.312152408,8450.0,8,0,2,0,3.0
0,0.056895637,39,0,0.178796457,10950.0,8,0,2,0,0.0
0,0.409889289,38,0,0.782426778,2150.0,8,0,1,0,1.0
0,0.029611479,42,0,0.147205866,9000.0,17,0,1,0,1.0
0,0.157475477,31,0,0.327713158,9370.0,10,0,1,0,0.0
0,0.345388936,32,0,0.409167267,8333.0,13,0,1,0,1.0
0,0.823026275,51,0,0.240758376,11550.0,11,0,1,0,0.0
0,0.346653347,23,0,0.005878895,1700.0,1,0,0,0,0.0
0,0.086377956,68,0,0.21585061,6800.0,11,0,1,0,1.0
0,0.353032659,30,0,0.212393803,2000.0,4,0,0,0,0.0
0,0.435377495,53,0,0.501304186,8050.0,12,0,2,0,3.0
0,0.813134673,62,0,0.574589088,16000.0,20,0,3,0,1.0
0,0.785894947,39,1,0.182954261,4000.0,4,0,0,0,0.0
0,0.60638414,61,0,0.712761905,2624.0,12,0,0,0,0.0
0,0.518848115,57,0,0.7556601,3400.0,6,0,1,0,0.0
0,0.26678197,44,4,0.154810575,3668.0,7,0,0,0,2.0
0,0.743473447,40,0,0.967576331,3700.0,7,0,3,0,0.0
0,0.033208778,89,0,0.009468701,1900.0,4,0,0,0,0.0
0,0.015689699,37,1,0.730098146,3667.0,12,0,1,0,2.0
0,0.297749239,43,0,0.266897747,1153.0,6,0,0,0,0.0
0,0.0,72,0,0.151548006,8300.0,2,0,1,0,0.0
0,0.007810362,73,0,0.002529724,3952.0,6,0,0,0,0.0
0,0.0,33,0,0.308648369,1930.0,8,0,0,0,1.0
0,0.397507884,39,0,0.021880294,7083.0,1,0,0,0,0.0
0,0.070265285,41,0,0.472740992,5300.0,9,0,2,0,3.0
0,0.014049887,37,0,0.674399608,6120.0,9,0,1,0,0.0
0,0.013169856,46,0,0.307642696,3100.0,5,0,1,0,0.0
0,0.612682091,28,1,0.055578702,12000.0,2,2,0,0,0.0
1,0.063367087,35,0,0.419326015,7833.0,10,0,2,0,1.0
0,0.37514053,27,0,0.448443302,3500.0,10,0,1,0,0.0
0,0.9999999,47,0,0.143003588,1950.0,0,0,0,0,0.0
0,0.0,59,0,3.067302515,13000.0,20,0,4,0,0.0
0,0.01017294,32,0,0.306394558,3674.0,10,0,0,0,0.0
0,0.009925558,46,0,0.336474374,4350.0,14,0,3,0,1.0
0,0.093627088,65,0,0.237986779,18000.0,13,0,2,0,0.0
0,0.018946085,69,0,0.175909778,8600.0,12,0,1,0,0.0
0,0.00239976,45,0,0.0,1805.0,2,0,0,0,0.0
0,0.071385723,32,0,10.0,,1,0,0,0,0.0
0,0.088112099,58,0,0.36130517,12166.0,7,0,2,0,0.0
0,0.012729712,72,0,11.0,,4,0,0,0,0.0
0,0.062298306,46,1,0.125587117,8941.0,18,0,2,0,1.0
0,0.150895824,41,0,0.394598436,7034.0,12,0,2,0,1.0
0,0.012186231,73,0,0.182066933,4750.0,3,0,1,0,0.0
0,0.709972798,55,0,7.019164956,1460.0,5,0,0,0,0.0
0,1.032983508,33,2,0.205267938,1100.0,6,0,0,0,1.0
0,0.928974724,30,1,0.184824404,3900.0,4,0,0,0,0.0
0,0.011726971,62,0,0.003199573,7500.0,12,0,0,0,0.0
0,0.063014738,60,0,0.459231282,4500.0,20,0,3,0,1.0
0,0.9999999,63,0,0.329334476,3500.0,4,0,2,0,0.0
0,0.026142082,56,0,0.191558442,2463.0,7,0,0,0,0.0
0,0.001428554,57,0,0.000155836,19250.0,9,0,0,0,3.0
1,0.9999999,47,0,0.730741541,4166.0,1,1,1,0,2.0
1,0.9999999,28,0,0.603132289,3000.0,6,1,0,0,2.0
0,0.661935685,54,0,1.048671402,3800.0,15,0,1,0,0.0
0,0.9999999,33,0,27.0,,0,1,0,0,0.0
0,0.912716439,53,2,0.158919166,8733.0,8,0,0,0,1.0
0,1.109862672,56,0,0.111349036,1400.0,1,1,0,1,0.0
0,0.405442425,40,0,0.177634834,4041.0,4,0,0,1,2.0
0,0.153380931,51,0,0.363351925,7350.0,8,0,1,0,0.0
0,0.481843266,82,0,1.213155704,1200.0,5,0,1,0,0.0
0,0.299558705,56,0,0.079135283,10222.0,9,0,0,0,0.0
0,0.917347109,40,1,0.025629077,6437.0,4,0,0,0,1.0
0,0.002049898,62,0,0.000101698,9832.0,2,0,0,0,1.0
0,0.033753031,51,0,0.452008586,3260.0,7,0,1,0,2.0
0,0.530148008,37,0,0.200149995,10666.0,15,0,2,0,1.0
0,0.167888075,41,0,0.000901133,7767.0,3,0,0,0,0.0
0,0.7047715,42,1,0.376058881,7200.0,4,0,1,0,3.0
0,0.02896352,64,0,12.0,,2,0,0,0,0.0
0,0.086488968,33,0,0.072150892,8800.0,8,0,0,0,0.0
0,0.007162271,45,0,0.268387872,3330.0,8,0,1,0,0.0
0,0.014999641,43,0,0.996535561,4906.0,5,0,2,0,2.0
0,0.02741634,54,0,0.273092369,8216.0,9,0,3,0,1.0
0,0.054206033,37,1,0.231794701,6000.0,10,0,0,0,1.0
0,0.9999999,37,0,0.131046931,2769.0,1,0,0,1,2.0
0,0.980015373,72,0,0.045400239,836.0,3,0,0,0,1.0
0,0.9999999,42,0,0.29716266,9233.0,3,0,1,0,1.0
0,0.373905821,63,1,0.30333855,3833.0,8,0,1,0,0.0
0,0.960135991,30,0,0.225539209,7000.0,7,0,0,0,0.0
0,0.957376447,50,0,0.410287746,9000.0,12,0,3,0,0.0
0,0.014547226,54,1,0.004907621,3463.0,6,0,0,0,0.0
0,0.296068459,50,0,0.283537014,14237.0,22,0,2,0,3.0
0,0.00287488,50,0,0.277460929,13500.0,11,0,3,0,0.0
0,0.001666556,39,0,0.126709863,4166.0,3,0,0,0,1.0
0,0.543696219,44,0,0.367563244,10000.0,10,0,3,0,3.0
0,0.9999999,58,2,0.360956618,3595.0,2,0,1,1,0.0
0,0.002058702,63,0,0.145737855,12000.0,7,0,1,0,0.0
0,0.748757559,48,0,0.192510453,5500.0,2,0,0,0,0.0
0,0.284245258,51,0,0.524822003,10252.0,11,0,2,0,0.0
0,0.9999999,63,0,0.28285205,14024.0,4,0,2,0,1.0
0,0.373507311,32,0,0.155136268,6200.0,10,0,0,0,0.0
0,0.222688289,66,0,0.465695588,4736.0,8,0,1,0,0.0
0,0.503868353,31,0,0.569267202,7600.0,10,0,2,0,0.0
0,0.9999999,40,0,0.095646212,2916.0,1,0,0,0,0.0
0,0.320778158,49,0,0.387096774,7749.0,10,0,2,0,1.0
0,0.05265364,80,0,0.286489574,3500.0,6,0,2,0,0.0
0,0.108565346,82,0,0.409493162,2485.0,7,1,1,1,0.0
0,0.042378934,36,0,0.311832807,6650.0,4,0,1,0,0.0
0,0.068534528,40,2,0.313273662,5250.0,5,0,1,0,1.0
0,0.004555049,64,0,0.237271699,6186.0,7,0,1,0,1.0
0,0.9999999,23,1,0.248089359,1700.0,2,0,0,0,0.0
0,0.0,64,0,0.027518899,25000.0,12,0,1,0,0.0
0,0.158240019,51,1,0.449231888,11000.0,9,0,1,0,0.0
0,0.660377358,45,0,0.354609929,4370.0,6,0,1,0,1.0
0,0.022602826,65,0,0.139343033,6666.0,9,0,2,0,0.0
0,0.036806984,57,0,0.818888521,6045.0,15,0,3,0,1.0
0,0.001666482,40,0,0.383461779,4800.0,14,0,2,0,2.0
0,0.138538637,57,0,0.445796184,12000.0,8,0,3,0,0.0
1,0.973647598,49,0,0.544502618,4583.0,12,0,1,0,2.0
0,0.960067998,57,0,0.539494358,7000.0,12,0,1,0,0.0
0,0.001666595,59,0,0.368669568,10800.0,7,0,1,0,0.0
0,0.04419644,78,0,52.0,,4,0,0,0,
0,0.034568136,53,0,0.076892311,10000.0,12,0,0,0,0.0
0,0.9999999,22,0,8.0,1.0,0,0,0,0,0.0
0,0.000666622,62,0,0.492706645,1850.0,4,0,1,0,0.0
0,0.311981115,60,0,0.759762574,3200.0,6,0,1,0,0.0
1,0.428624329,39,0,0.437810945,6833.0,10,2,1,0,0.0
0,0.006521334,47,0,0.119305857,7375.0,5,0,1,0,2.0
0,0.155549207,64,0,0.539584166,5001.0,11,0,3,0,0.0
0,0.108343777,59,0,0.074195405,22588.0,7,0,1,0,0.0
0,0.317842627,45,0,0.167945906,5471.0,7,0,0,0,4.0
0,0.9999999,28,0,0.083583283,5000.0,1,0,0,0,0.0
0,0.9999999,38,0,0.335416146,4000.0,2,0,0,0,1.0
0,0.9999999,38,1,0.453291052,11667.0,10,0,3,0,3.0
0,0.000775673,80,0,2.0,,8,0,0,0,0.0
0,0.091052819,56,0,0.100674209,8750.0,11,0,1,0,0.0
0,0.584796821,35,0,0.070156307,2750.0,8,0,0,0,0.0
0,0.018911617,67,0,0.196867015,9000.0,8,0,2,0,1.0
0,0.890534119,51,1,0.599546957,16333.0,20,0,5,0,3.0
0,0.331605546,72,1,0.203554568,3600.0,4,0,1,0,0.0
0,0.08423334,56,0,0.243399469,6400.0,14,0,1,0,1.0
0,0.348974176,48,0,0.190184049,4889.0,9,0,0,0,1.0
0,0.059019599,40,0,0.335375973,7832.0,9,0,1,0,0.0
0,0.078592141,48,0,0.209940017,3500.0,3,0,0,0,2.0
0,0.473189434,61,0,0.532340339,4900.0,9,0,2,0,1.0
0,0.083961708,69,0,0.225443639,4000.0,6,0,1,0,1.0
0,0.977301135,67,0,0.160467436,14033.0,10,0,1,0,1.0
0,0.0,24,0,0.008739076,800.0,2,1,0,0,0.0
0,0.542161672,51,1,0.093229216,10500.0,11,0,0,0,0.0
0,0.9999999,31,0,0.156196581,4679.0,1,0,0,0,2.0
1,0.256344388,72,2,0.463579354,2072.0,13,0,2,0,0.0
0,0.03079846,74,0,18.0,,5,0,0,0,0.0
0,0.975155757,45,0,0.426044299,6726.0,6,0,2,0,2.0
0,0.278403185,67,0,0.16505677,5900.0,8,0,0,0,1.0
0,0.22916973,32,0,0.201925255,8829.0,6,0,1,0,1.0
0,0.184694345,61,2,0.113153098,6583.0,8,0,0,0,0.0
1,0.103910063,74,4,0.673402948,16279.0,28,0,16,0,0.0
0,0.769743419,27,3,0.209580838,500.0,4,0,0,1,0.0
0,0.385287915,44,0,0.803811309,3200.0,13,0,1,0,3.0
0,0.28742515,31,1,0.284286285,2500.0,6,0,0,0,1.0
0,0.763969441,43,0,0.553153153,3884.0,5,0,1,0,2.0
0,0.187453277,45,1,0.426653883,7300.0,15,0,2,0,2.0
0,0.233091966,25,0,0.153167602,2493.0,8,0,0,0,0.0
0,0.067031144,71,0,95.0,,10,0,0,0,0.0
0,0.063351606,52,0,0.266107588,14666.0,15,0,1,0,5.0
0,1.020979021,31,0,0.160473254,6000.0,4,0,0,0,0.0
1,0.07555386,66,2,0.18083803,4080.0,10,0,0,0,0.0
1,0.977629063,44,0,1.193382154,3686.0,12,0,2,0,4.0
0,0.049174542,37,0,0.383790965,11289.0,9,0,2,0,1.0
0,0.406293181,49,0,0.372587141,7200.0,13,0,2,0,0.0
0,0.102219194,60,0,0.161940864,6594.0,9,0,1,0,1.0
0,0.027906362,61,0,0.315943851,9545.0,27,0,2,0,0.0
0,0.0,63,0,0.144233273,3840.0,5,0,1,0,0.0
0,0.006081384,73,0,0.006822727,8500.0,3,0,0,0,1.0
0,0.041083367,62,0,0.265237562,6250.0,8,0,1,0,0.0
0,0.263516198,58,0,0.36373205,13300.0,13,0,3,0,1.0
1,0.0,54,6,1.55536116,4000.0,3,0,1,1,3.0
0,0.024465318,52,0,0.232873915,9794.0,28,0,2,0,2.0
0,0.638104472,56,0,0.659805939,3400.0,4,0,1,0,1.0
0,0.455392763,62,0,0.462395094,12391.0,12,0,3,0,0.0
0,0.075068308,45,0,0.362662477,7000.0,8,0,1,0,3.0
0,0.087524525,58,0,0.095283773,12509.0,4,0,1,0,2.0
0,0.301055343,54,0,0.255097258,8533.0,12,0,1,0,0.0
0,0.628615641,27,0,0.121174266,1600.0,9,0,0,0,0.0
0,0.032695412,31,0,0.274765223,3300.0,10,0,0,0,1.0
0,0.9999999,50,0,0.026950663,4600.0,0,0,0,0,5.0
0,0.0,48,0,0.268610502,7750.0,9,0,1,0,0.0
0,0.056447971,62,0,0.002631302,9500.0,2,0,0,0,0.0
0,0.050140367,37,0,69.0,0.0,6,0,0,0,4.0
0,0.12604994,42,0,0.26461883,12500.0,4,0,1,0,1.0
0,0.006634251,75,0,0.08208742,10500.0,21,0,1,0,0.0
0,0.0,57,0,0.208921513,3541.0,4,0,0,0,0.0
0,0.083442514,58,0,0.336864185,9534.0,17,0,3,0,1.0
0,0.806015573,41,1,0.214571302,6752.0,8,0,0,0,0.0
0,0.015296884,31,0,0.139017609,2157.0,3,0,0,0,0.0
0,0.952748143,41,0,0.113108889,10900.0,9,0,0,0,3.0
0,0.0,27,0,0.397200933,3000.0,7,0,1,0,0.0
0,0.237985126,40,0,0.077802129,6387.0,2,0,0,0,0.0
0,0.564960424,63,0,0.278651602,27083.0,30,0,2,0,0.0
0,0.174614635,52,0,0.471241591,19176.0,13,0,6,0,0.0
0,0.014296911,49,0,0.504123969,4000.0,10,0,2,0,0.0
0,0.008746506,46,0,0.16625821,10200.0,10,0,2,0,2.0
0,0.001599893,62,0,0.0,2600.0,1,0,0,0,0.0
0,0.902163688,51,0,1.169009256,5833.0,19,0,2,0,2.0
0,0.051048724,52,0,61.0,,4,0,0,0,0.0
0,0.144304869,76,0,0.041530945,3683.0,4,0,0,0,0.0
0,0.9999999,34,0,0.215196201,4000.0,4,0,1,0,2.0
0,0.495796832,47,0,0.034503039,5100.0,5,0,0,0,1.0
0,0.673853942,47,0,0.30150683,7100.0,10,0,2,0,2.0
0,0.052738205,67,0,0.008314048,11666.0,3,0,0,0,0.0
0,0.9999999,42,0,0.4323603,5994.0,2,0,1,0,1.0
0,0.018659948,37,0,0.305877649,2500.0,9,0,0,0,2.0
0,0.0,45,0,0.649035096,10000.0,10,0,3,0,2.0
0,0.123251166,26,0,5.0,,3,0,0,0,
0,0.9999999,25,0,0.113115553,2050.0,1,0,0,0,0.0
0,0.0,47,0,0.190867681,9000.0,10,0,2,0,0.0
0,0.449677516,57,0,0.266144488,12000.0,8,0,1,0,2.0
0,0.9999999,51,1,0.117840309,7000.0,1,3,0,0,3.0
0,0.052147239,67,0,0.281284937,13416.0,5,0,1,0,1.0
0,0.107509088,39,0,0.244783516,7667.0,14,0,2,0,0.0
0,0.484903019,30,0,0.529287227,2833.0,7,0,1,0,0.0
0,0.290576783,60,0,1.325851393,2583.0,15,0,2,0,1.0
0,0.404206936,67,0,0.100663717,3615.0,7,1,0,0,0.0
0,0.331210438,39,1,0.216556689,5000.0,8,0,0,0,4.0
0,0.551285538,52,0,0.1972007,4000.0,4,0,0,0,2.0
0,0.0,88,0,0.412793603,2000.0,17,0,1,0,0.0
0,0.028269506,52,0,0.263289452,6000.0,5,0,1,0,2.0
0,0.003119875,49,1,0.251387431,20000.0,9,0,1,1,2.0
0,0.330626226,41,0,0.267218623,8333.0,7,0,1,0,1.0
0,0.01089473,53,0,0.720530703,5878.0,6,0,2,0,2.0
0,0.468952189,32,0,0.878172589,4333.0,15,0,3,2,1.0
1,0.211574416,48,1,1.687516022,3900.0,15,0,4,1,3.0
1,0.870302137,37,1,0.506873773,5600.0,5,4,1,0,4.0
0,0.927820019,37,2,0.468173432,6503.0,7,0,2,0,2.0
0,0.13437337,47,0,0.207791457,17300.0,6,0,2,0,4.0
0,0.129320177,62,0,0.208558288,5000.0,7,0,0,0,0.0
0,0.027851483,56,0,0.267094017,6083.0,6,0,1,0,0.0
0,0.055588063,44,0,0.193567203,12000.0,14,0,1,0,0.0
0,0.867338371,37,1,0.123087691,10000.0,9,0,0,0,2.0
0,0.250929151,44,0,0.332991325,10720.0,5,0,2,0,3.0
0,0.00781901,77,0,0.006331223,3000.0,9,0,0,0,1.0
0,0.013159702,79,0,0.103116944,4266.0,12,0,1,0,0.0
0,0.83908046,84,1,0.191312997,3015.0,5,0,0,0,0.0
0,0.371729807,57,0,0.489450305,10805.0,12,0,1,0,0.0
0,0.209888904,36,0,0.291428017,10300.0,12,0,2,0,0.0
0,0.461835878,58,0,0.606060606,3926.0,6,0,1,0,0.0
0,0.132839811,63,0,0.297994269,6979.0,12,0,2,0,0.0
0,0.41171946,60,1,0.0839958,20000.0,4,0,1,0,1.0
0,0.239645687,35,0,0.093622795,2210.0,3,0,0,0,1.0
0,0.810437912,41,0,0.46703678,4322.0,4,0,1,0,0.0
0,0.9999999,24,98,0.0,,0,98,0,98,0.0
0,0.036115439,68,0,0.268013265,9950.0,9,0,3,0,0.0
0,0.610778443,78,1,0.005291005,1700.0,3,0,0,1,0.0
0,0.274233284,49,1,0.533688454,6945.0,12,0,2,0,0.0
0,0.033664781,68,0,0.480836237,2582.0,10,0,1,0,0.0
0,0.143378482,51,0,0.229799464,15308.0,19,0,3,0,3.0
0,0.205343573,50,0,0.452903048,7250.0,4,0,2,0,0.0
0,0.017577746,39,0,0.288493001,5500.0,12,0,1,0,2.0
0,0.807038592,29,0,0.828690808,1435.0,7,0,0,0,0.0
0,0.035041266,68,0,40.0,,4,0,0,0,
0,0.136660159,78,0,0.012141123,7000.0,3,0,0,0,1.0
0,0.038696083,61,1,0.348932085,4166.0,15,0,2,0,0.0
0,0.14078285,44,0,0.1875125,25000.0,13,0,3,0,2.0
0,0.029177297,63,0,0.194565307,12180.0,12,0,1,0,1.0
0,0.631980252,68,0,0.583427072,8000.0,20,0,2,0,0.0
0,0.030650729,77,0,0.171843754,7500.0,10,0,1,0,1.0
0,0.030624234,70,0,0.256783776,3500.0,9,0,1,0,0.0
0,0.796841798,52,0,0.263007135,19200.0,7,0,2,0,1.0
0,0.025953366,59,0,0.21831108,5766.0,5,0,1,0,1.0
0,0.029645649,66,0,0.008125055,11322.0,8,0,0,0,0.0
0,0.860605576,57,1,6.14071607,1200.0,15,0,4,0,0.0
0,0.037379559,37,0,0.333851794,9000.0,11,0,2,0,0.0
